Wavelength (nm),S3Abs,Wavelength (nm),S4Abs,Wavelength (nm),S5Abs,Wavelength (nm),S6Abs,Wavelength (nm),S7Abs,Wavelength (nm),S8Abs,Wavelength (nm),S9Abs,Wavelength (nm),S10Abs,Wavelength (nm),S11Abs,Wavelength (nm),S12Abs,Wavelength (nm),S13Abs,Wavelength (nm),S14Abs,Wavelength (nm),S15Abs,Wavelength (nm),S16Abs,Wavelength (nm),S17Abs,
sample9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:02:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:06:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:07:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:08:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:09:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:10:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Name    :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time stamp: 11/10/2009 3:45:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVVIS SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common SAT Changed: 11/10/2009 3:49:44 PM,Old:0.0125,New:0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Start nm Changed: 11/10/2009 3:49:48 PM,Old:  800.0,New:  550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Stop nm Changed: 11/10/2009 3:49:48 PM,Old:  200.0,New:  400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Interval nm Changed: 11/10/2009 3:49:48 PM,Old:     5.00,New:     1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction Changed: 11/10/2009 3:49:48 PM,Old:0,New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Current Wavelength> ,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 11/10/2009 4:24:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Software Version: 3.00(339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start (nm)                        550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop (nm)                         400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
